"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"103749",3,"خلص","pay","NO_GLOSS","give money, usually in exchange for goods or services"
"103922",3,"ودّر","lose","NO_GLOSS","fail to keep or to maintain; cease to have, either physically or in an abstract sense"
"104503",3,"طيّح","bring down | overthrow | overturn | subvert","NO_GLOSS","cause the downfall of; of rulers"
"104551",3,"خدم","work","NO_GLOSS","exert oneself by doing mental or physical work for a purpose or out of necessity"
"104595",3,"خلَى","allow | let | permit","NO_GLOSS","make it possible through a specific action or lack of action for something to happen"
"104937",3,"تحبس","gaol | immure | imprison | incarcerate | jail | jug | lag | put away | put behind bars | remand","NO_GLOSS","lock up or confine, in or as in a jail"
"105660",3,"سْكن","dwell | inhabit | live","NO_GLOSS","inhabit or live in"
"106203",3,"صبت الشتا | طاحت الشتا","rain | rain down","NO_GLOSS","precipitate as rain"
"106397",4,"بعض المرات | شي خطرات | شي مرات","sometimes","NO_GLOSS","on certain occasions or in certain cases but not always"
"106398",4,"بحال | كِـ","as | equally | every bit","NO_GLOSS","to the same degree (often followed by `as')"
"106422",4,"فشي بلاصة | فشي موضع","someplace | somewhere","NO_GLOSS","in or at or to some place"
"106478",4,"بالزاف | غالبا | غالبا ما","frequently | oft | often | oftentimes | ofttimes","NO_GLOSS","many times at short intervals"
"106491",4,"بالصح","genuinely | really | truly","NO_GLOSS","in accordance with truth or fact or reality"
"106551",4,"اليوم","now | nowadays | today","NO_GLOSS","in these times"
"106554",4,"دابا | دورك","at present | now","NO_GLOSS","at the present moment"
"106793",4,"بالزربة","apace | chop-chop | quickly | rapidly | speedily","NO_GLOSS","with rapid movements"
"107190",4,"وقيل","belike | in all likelihood | in all probability | likely | probably","NO_GLOSS","with considerable certainty; without much doubt"
"109616",4,"غدا","tomorrow","NO_GLOSS","the next day, the day after, following the present day"
